,emotion,img,aus
370,angry,./data/images/images/train/angry/12962.jpg,"4,5,7,23"
371,angry,./data/images/images/train/angry/12968.jpg,"4,5,7,17,23"
372,angry,./data/images/images/train/angry/12970.jpg,"4,5,7,23"
373,angry,./data/images/images/train/angry/12971.jpg,"4,5,7,23"
374,angry,./data/images/images/train/angry/12972.jpg,"4,5,7,17,23"
375,angry,./data/images/images/train/angry/12975.jpg,"4,5,7,17,24"
376,angry,./data/images/images/train/angry/12984.jpg,"4,5,7,10,22,23,25,26"
377,angry,./data/images/images/train/angry/12989.jpg,"4,5,7,17,23"
378,angry,./data/images/images/train/angry/1299.jpg,"4,5,7,17,24"
379,angry,./data/images/images/train/angry/13001.jpg,"4,5,7,17,23"
380,angry,./data/images/images/train/angry/13013.jpg,"4,5,7,17,23"
381,angry,./data/images/images/train/angry/13019.jpg,"4,5,7,23"
382,angry,./data/images/images/train/angry/13022.jpg,"4,5,7,17,23"
383,angry,./data/images/images/train/angry/13038.jpg,"4,5,7,23"
384,angry,./data/images/images/train/angry/13055.jpg,"4,5,7,23"
385,angry,./data/images/images/train/angry/13075.jpg,"4,5,7,17,23"
386,angry,./data/images/images/train/angry/1308.jpg,"4,5,7,10,23,25,27"
387,angry,./data/images/images/train/angry/13094.jpg,"4,5,7,17,23"
388,angry,./data/images/images/train/angry/13095.jpg,"4,5,7,17,24"
389,angry,./data/images/images/train/angry/1311.jpg,"4,5,7,10,23,25,27"
390,angry,./data/images/images/train/angry/13125.jpg,"4,5,7,10,23,25,27"
391,angry,./data/images/images/train/angry/13128.jpg,"4,5,7,10,23,25,27"
392,angry,./data/images/images/train/angry/13134.jpg,"4,5,7,17,23"
393,angry,./data/images/images/train/angry/13141.jpg,"4,5,7,23"
394,angry,./data/images/images/train/angry/13148.jpg,"4,5,7,23"
395,angry,./data/images/images/train/angry/13149.jpg,"4,5,7,17,23"
396,angry,./data/images/images/train/angry/13159.jpg,"4,5,7,10,22,23,25,26"
397,angry,./data/images/images/train/angry/1317.jpg,"4,5,7,23"
398,angry,./data/images/images/train/angry/13182.jpg,"4,5,7,10,23,25,27"
399,angry,./data/images/images/train/angry/13190.jpg,"4,5,7,17,24"
400,angry,./data/images/images/train/angry/13201.jpg,"4,5,7,17,23"
401,angry,./data/images/images/train/angry/13207.jpg,"4,5,7,17,24"
402,angry,./data/images/images/train/angry/13208.jpg,"4,5,7,23"
403,angry,./data/images/images/train/angry/13210.jpg,"4,5,7,17,24"
404,angry,./data/images/images/train/angry/13216.jpg,"4,5,7,10,23,25,27"
405,angry,./data/images/images/train/angry/13223.jpg,"4,5,7,10,23,25,27"
406,angry,./data/images/images/train/angry/13224.jpg,"4,5,7,10,23,25,27"
407,angry,./data/images/images/train/angry/13238.jpg,"4,5,7,23"
408,angry,./data/images/images/train/angry/13239.jpg,"4,5,7,23"
409,angry,./data/images/images/train/angry/13256.jpg,"4,5,7,23"
410,angry,./data/images/images/train/angry/13297.jpg,"4,5,7,10,23,25,27"
411,angry,./data/images/images/train/angry/13324.jpg,"4,5,7,23"
412,angry,./data/images/images/train/angry/13345.jpg,"4,5,7,17,23"
413,angry,./data/images/images/train/angry/13352.jpg,"4,5,7,10,23,25,27"
414,angry,./data/images/images/train/angry/13355.jpg,"4,5,7,23"
415,angry,./data/images/images/train/angry/1338.jpg,"4,5,7,23"
416,angry,./data/images/images/train/angry/13386.jpg,"4,5,7,10,23,25,27"
417,angry,./data/images/images/train/angry/13391.jpg,"4,5,7,17,23"
418,angry,./data/images/images/train/angry/13399.jpg,"4,5,7,17,24"
419,angry,./data/images/images/train/angry/134.jpg,"4,5,7,10,22,23,25,26"
420,angry,./data/images/images/train/angry/13402.jpg,"4,5,7,10,22,23,25,26"
421,angry,./data/images/images/train/angry/13403.jpg,"4,5,7,17,24"
422,angry,./data/images/images/train/angry/13408.jpg,"4,5,7,10,23,25,27"
423,angry,./data/images/images/train/angry/13415.jpg,"4,5,7,17,23"
424,angry,./data/images/images/train/angry/13416.jpg,"4,5,7,17,24"
425,angry,./data/images/images/train/angry/13418.jpg,"4,5,7,10,22,23,25,26"
426,angry,./data/images/images/train/angry/13425.jpg,"4,5,7,23"
427,angry,./data/images/images/train/angry/13437.jpg,"4,5,7,10,22,23,25,26"
428,angry,./data/images/images/train/angry/13442.jpg,"4,5,7,23"
429,angry,./data/images/images/train/angry/13451.jpg,"4,5,7,10,22,23,25,26"
430,angry,./data/images/images/train/angry/13452.jpg,"4,5,7,17,24"
431,angry,./data/images/images/train/angry/13463.jpg,"4,5,7,10,23,25,27"
432,angry,./data/images/images/train/angry/13478.jpg,"4,5,7,17,23"
433,angry,./data/images/images/train/angry/13481.jpg,"4,5,7,10,22,23,25,26"
434,angry,./data/images/images/train/angry/1349.jpg,"4,5,7,10,22,23,25,26"
435,angry,./data/images/images/train/angry/13499.jpg,"4,5,7,23"
436,angry,./data/images/images/train/angry/13503.jpg,"4,5,7,10,22,23,25,26"
437,angry,./data/images/images/train/angry/13511.jpg,"4,5,7,17,23"
438,angry,./data/images/images/train/angry/13517.jpg,"4,5,7,10,22,23,25,26"
439,angry,./data/images/images/train/angry/13543.jpg,"4,5,7,23"
440,angry,./data/images/images/train/angry/13550.jpg,"4,5,7,23"
441,angry,./data/images/images/train/angry/13559.jpg,"4,5,7,23"
442,angry,./data/images/images/train/angry/13568.jpg,"4,5,7,17,24"
443,angry,./data/images/images/train/angry/13577.jpg,"4,5,7,10,22,23,25,26"
444,angry,./data/images/images/train/angry/13621.jpg,"4,5,7,10,23,25,27"
445,angry,./data/images/images/train/angry/13636.jpg,"4,5,7,10,22,23,25,26"
446,angry,./data/images/images/train/angry/13640.jpg,"4,5,7,10,23,25,27"
447,angry,./data/images/images/train/angry/1365.jpg,"4,5,7,10,22,23,25,26"
448,angry,./data/images/images/train/angry/13673.jpg,"4,5,7,10,23,25,27"
449,angry,./data/images/images/train/angry/13675.jpg,"4,5,7,17,24"
450,angry,./data/images/images/train/angry/13676.jpg,"4,5,7,10,22,23,25,26"
451,angry,./data/images/images/train/angry/13680.jpg,"4,5,7,23"
452,angry,./data/images/images/train/angry/1370.jpg,"4,5,7,17,23"
453,angry,./data/images/images/train/angry/1372.jpg,"4,5,7,17,23"
454,angry,./data/images/images/train/angry/1373.jpg,"4,5,7,10,22,23,25,26"
455,angry,./data/images/images/train/angry/13735.jpg,"4,5,7,23"
456,angry,./data/images/images/train/angry/1374.jpg,"4,5,7,17,24"
457,angry,./data/images/images/train/angry/13742.jpg,"4,5,7,17,24"
458,angry,./data/images/images/train/angry/13745.jpg,"4,5,7,17,24"
459,angry,./data/images/images/train/angry/13746.jpg,"4,5,7,17,24"
460,angry,./data/images/images/train/angry/13748.jpg,"4,5,7,10,23,25,27"
461,angry,./data/images/images/train/angry/1375.jpg,"4,5,7,23"
462,angry,./data/images/images/train/angry/13768.jpg,"4,5,7,23"
463,angry,./data/images/images/train/angry/13770.jpg,"4,5,7,17,24"
464,angry,./data/images/images/train/angry/13778.jpg,"4,5,7,23"
465,angry,./data/images/images/train/angry/13781.jpg,"4,5,7,17,24"
466,angry,./data/images/images/train/angry/13787.jpg,"4,5,7,17,23"
467,angry,./data/images/images/train/angry/13791.jpg,"4,5,7,17,24"
468,angry,./data/images/images/train/angry/13797.jpg,"4,5,7,10,23,25,27"
469,angry,./data/images/images/train/angry/13809.jpg,"4,5,7,17,23"
470,angry,./data/images/images/train/angry/13831.jpg,"4,5,7,17,24"
471,angry,./data/images/images/train/angry/1384.jpg,"4,5,7,23"
472,angry,./data/images/images/train/angry/13844.jpg,"4,5,7,10,23,25,27"
473,angry,./data/images/images/train/angry/13858.jpg,"4,5,7,17,24"
474,angry,./data/images/images/train/angry/13861.jpg,"4,5,7,17,24"
475,angry,./data/images/images/train/angry/13862.jpg,"4,5,7,10,23,25,27"
476,angry,./data/images/images/train/angry/13892.jpg,"4,5,7,10,22,23,25,26"
477,angry,./data/images/images/train/angry/13902.jpg,"4,5,7,10,23,25,27"
478,angry,./data/images/images/train/angry/13903.jpg,"4,5,7,17,24"
479,angry,./data/images/images/train/angry/1392.jpg,"4,5,7,10,22,23,25,26"
480,angry,./data/images/images/train/angry/13926.jpg,"4,5,7,17,24"
481,angry,./data/images/images/train/angry/1393.jpg,"4,5,7,10,22,23,25,26"
482,angry,./data/images/images/train/angry/13934.jpg,"4,5,7,10,22,23,25,26"
483,angry,./data/images/images/train/angry/13936.jpg,"4,5,7,10,23,25,27"
484,angry,./data/images/images/train/angry/13941.jpg,"4,5,7,17,24"
485,angry,./data/images/images/train/angry/13942.jpg,"4,5,7,10,22,23,25,26"
486,angry,./data/images/images/train/angry/13948.jpg,"4,5,7,10,22,23,25,26"
487,angry,./data/images/images/train/angry/13950.jpg,"4,5,7,23"
488,angry,./data/images/images/train/angry/13951.jpg,"4,5,7,17,24"
489,angry,./data/images/images/train/angry/13952.jpg,"4,5,7,10,22,23,25,26"
490,angry,./data/images/images/train/angry/13956.jpg,"4,5,7,23"
491,angry,./data/images/images/train/angry/13958.jpg,"4,5,7,10,23,25,27"
492,angry,./data/images/images/train/angry/1396.jpg,"4,5,7,17,24"
493,angry,./data/images/images/train/angry/13961.jpg,"4,5,7,23"
494,angry,./data/images/images/train/angry/13967.jpg,"4,5,7,17,24"
495,angry,./data/images/images/train/angry/1397.jpg,"4,5,7,17,23"
496,angry,./data/images/images/train/angry/13981.jpg,"4,5,7,23"
497,angry,./data/images/images/train/angry/14008.jpg,"4,5,7,10,23,25,27"
498,angry,./data/images/images/train/angry/14018.jpg,"4,5,7,10,23,25,27"
499,angry,./data/images/images/train/angry/14029.jpg,"4,5,7,23"
500,angry,./data/images/images/train/angry/14046.jpg,"4,5,7,10,23,25,27"
501,angry,./data/images/images/train/angry/14056.jpg,"4,5,7,10,22,23,25,26"
502,angry,./data/images/images/train/angry/14061.jpg,"4,5,7,17,24"
503,angry,./data/images/images/train/angry/14064.jpg,"4,5,7,10,22,23,25,26"
504,angry,./data/images/images/train/angry/14071.jpg,"4,5,7,23"
505,angry,./data/images/images/train/angry/14083.jpg,"4,5,7,23"
506,angry,./data/images/images/train/angry/14085.jpg,"4,5,7,10,22,23,25,26"
507,angry,./data/images/images/train/angry/14095.jpg,"4,5,7,23"
508,angry,./data/images/images/train/angry/14096.jpg,"4,5,7,23"
509,angry,./data/images/images/train/angry/14104.jpg,"4,5,7,23"
510,angry,./data/images/images/train/angry/1412.jpg,"4,5,7,23"
511,angry,./data/images/images/train/angry/14126.jpg,"4,5,7,17,23"
512,angry,./data/images/images/train/angry/14129.jpg,"4,5,7,10,23,25,27"
513,angry,./data/images/images/train/angry/1413.jpg,"4,5,7,17,24"
514,angry,./data/images/images/train/angry/14137.jpg,"4,5,7,10,23,25,27"
515,angry,./data/images/images/train/angry/14142.jpg,"4,5,7,17,24"
516,angry,./data/images/images/train/angry/14143.jpg,"4,5,7,17,24"
517,angry,./data/images/images/train/angry/14147.jpg,"4,5,7,17,24"
518,angry,./data/images/images/train/angry/14164.jpg,"4,5,7,23"
519,angry,./data/images/images/train/angry/14166.jpg,"4,5,7,23"
520,angry,./data/images/images/train/angry/14168.jpg,"4,5,7,10,23,25,27"
521,angry,./data/images/images/train/angry/14172.jpg,"4,5,7,10,22,23,25,26"
522,angry,./data/images/images/train/angry/14179.jpg,"4,5,7,17,23"
523,angry,./data/images/images/train/angry/14184.jpg,"4,5,7,10,23,25,27"
524,angry,./data/images/images/train/angry/14196.jpg,"4,5,7,17,24"
525,angry,./data/images/images/train/angry/14202.jpg,"4,5,7,17,24"
526,angry,./data/images/images/train/angry/14213.jpg,"4,5,7,10,22,23,25,26"
527,angry,./data/images/images/train/angry/14215.jpg,"4,5,7,23"
528,angry,./data/images/images/train/angry/14217.jpg,"4,5,7,17,23"
529,angry,./data/images/images/train/angry/14221.jpg,"4,5,7,10,22,23,25,26"
530,angry,./data/images/images/train/angry/14248.jpg,"4,5,7,17,23"
531,angry,./data/images/images/train/angry/14266.jpg,"4,5,7,17,24"
532,angry,./data/images/images/train/angry/14296.jpg,"4,5,7,23"
533,angry,./data/images/images/train/angry/14299.jpg,"4,5,7,17,24"
534,angry,./data/images/images/train/angry/14304.jpg,"4,5,7,10,23,25,27"
535,angry,./data/images/images/train/angry/14312.jpg,"4,5,7,10,22,23,25,26"
536,angry,./data/images/images/train/angry/14313.jpg,"4,5,7,17,24"
537,angry,./data/images/images/train/angry/14338.jpg,"4,5,7,10,22,23,25,26"
538,angry,./data/images/images/train/angry/14344.jpg,"4,5,7,10,22,23,25,26"
539,angry,./data/images/images/train/angry/14353.jpg,"4,5,7,10,22,23,25,26"
540,angry,./data/images/images/train/angry/14359.jpg,"4,5,7,10,23,25,27"
541,angry,./data/images/images/train/angry/14368.jpg,"4,5,7,10,22,23,25,26"
542,angry,./data/images/images/train/angry/14412.jpg,"4,5,7,17,23"
543,angry,./data/images/images/train/angry/14416.jpg,"4,5,7,10,22,23,25,26"
544,angry,./data/images/images/train/angry/14426.jpg,"4,5,7,17,24"
545,angry,./data/images/images/train/angry/1443.jpg,"4,5,7,10,23,25,27"
546,angry,./data/images/images/train/angry/14439.jpg,"4,5,7,17,24"
547,angry,./data/images/images/train/angry/1444.jpg,"4,5,7,17,23"
548,angry,./data/images/images/train/angry/14445.jpg,"4,5,7,23"
549,angry,./data/images/images/train/angry/14453.jpg,"4,5,7,10,23,25,27"
550,angry,./data/images/images/train/angry/14460.jpg,"4,5,7,10,22,23,25,26"
551,angry,./data/images/images/train/angry/14478.jpg,"4,5,7,17,23"
552,angry,./data/images/images/train/angry/1448.jpg,"4,5,7,10,23,25,27"
553,angry,./data/images/images/train/angry/14482.jpg,"4,5,7,17,23"
554,angry,./data/images/images/train/angry/1450.jpg,"4,5,7,10,22,23,25,26"
555,angry,./data/images/images/train/angry/14501.jpg,"4,5,7,10,23,25,27"
556,angry,./data/images/images/train/angry/14511.jpg,"4,5,7,10,23,25,27"
557,angry,./data/images/images/train/angry/14526.jpg,"4,5,7,17,23"
558,angry,./data/images/images/train/angry/1453.jpg,"4,5,7,17,23"
559,angry,./data/images/images/train/angry/14575.jpg,"4,5,7,23"
560,angry,./data/images/images/train/angry/14583.jpg,"4,5,7,10,23,25,27"
561,angry,./data/images/images/train/angry/14599.jpg,"4,5,7,23"
562,angry,./data/images/images/train/angry/14603.jpg,"4,5,7,10,22,23,25,26"
563,angry,./data/images/images/train/angry/14604.jpg,"4,5,7,23"
564,angry,./data/images/images/train/angry/14614.jpg,"4,5,7,17,24"
565,angry,./data/images/images/train/angry/14616.jpg,"4,5,7,10,23,25,27"
566,angry,./data/images/images/train/angry/1462.jpg,"4,5,7,17,24"
567,angry,./data/images/images/train/angry/14638.jpg,"4,5,7,17,24"
568,angry,./data/images/images/train/angry/14640.jpg,"4,5,7,10,22,23,25,26"
569,angry,./data/images/images/train/angry/14661.jpg,"4,5,7,17,23"
570,angry,./data/images/images/train/angry/14667.jpg,"4,5,7,10,23,25,27"
571,angry,./data/images/images/train/angry/14669.jpg,"4,5,7,17,24"
572,angry,./data/images/images/train/angry/14679.jpg,"4,5,7,17,23"
573,angry,./data/images/images/train/angry/1468.jpg,"4,5,7,17,24"
574,angry,./data/images/images/train/angry/14698.jpg,"4,5,7,17,23"
575,angry,./data/images/images/train/angry/14709.jpg,"4,5,7,10,22,23,25,26"
576,angry,./data/images/images/train/angry/14719.jpg,"4,5,7,17,24"
577,angry,./data/images/images/train/angry/14739.jpg,"4,5,7,10,22,23,25,26"
578,angry,./data/images/images/train/angry/14752.jpg,"4,5,7,10,22,23,25,26"
579,angry,./data/images/images/train/angry/14758.jpg,"4,5,7,23"
580,angry,./data/images/images/train/angry/14763.jpg,"4,5,7,23"
581,angry,./data/images/images/train/angry/14768.jpg,"4,5,7,10,23,25,27"
582,angry,./data/images/images/train/angry/14773.jpg,"4,5,7,10,23,25,27"
583,angry,./data/images/images/train/angry/14776.jpg,"4,5,7,17,23"
584,angry,./data/images/images/train/angry/14778.jpg,"4,5,7,10,22,23,25,26"
585,angry,./data/images/images/train/angry/14791.jpg,"4,5,7,17,23"
586,angry,./data/images/images/train/angry/14801.jpg,"4,5,7,17,24"
587,angry,./data/images/images/train/angry/14807.jpg,"4,5,7,23"
588,angry,./data/images/images/train/angry/14826.jpg,"4,5,7,17,24"
589,angry,./data/images/images/train/angry/14827.jpg,"4,5,7,10,22,23,25,26"
590,angry,./data/images/images/train/angry/1483.jpg,"4,5,7,17,23"
591,angry,./data/images/images/train/angry/14856.jpg,"4,5,7,17,23"
592,angry,./data/images/images/train/angry/14864.jpg,"4,5,7,10,22,23,25,26"
593,angry,./data/images/images/train/angry/14865.jpg,"4,5,7,17,24"
594,angry,./data/images/images/train/angry/14873.jpg,"4,5,7,17,24"
595,angry,./data/images/images/train/angry/149.jpg,"4,5,7,17,24"
596,angry,./data/images/images/train/angry/1490.jpg,"4,5,7,23"
597,angry,./data/images/images/train/angry/14928.jpg,"4,5,7,10,22,23,25,26"
598,angry,./data/images/images/train/angry/14936.jpg,"4,5,7,10,23,25,27"
599,angry,./data/images/images/train/angry/14937.jpg,"4,5,7,10,22,23,25,26"
600,angry,./data/images/images/train/angry/14961.jpg,"4,5,7,23"
601,angry,./data/images/images/train/angry/14976.jpg,"4,5,7,23"
602,angry,./data/images/images/train/angry/14977.jpg,"4,5,7,17,23"
603,angry,./data/images/images/train/angry/14989.jpg,"4,5,7,17,23"
604,angry,./data/images/images/train/angry/14993.jpg,"4,5,7,10,23,25,27"
605,angry,./data/images/images/train/angry/150.jpg,"4,5,7,23"
606,angry,./data/images/images/train/angry/15000.jpg,"4,5,7,23"
607,angry,./data/images/images/train/angry/15002.jpg,"4,5,7,23"
608,angry,./data/images/images/train/angry/15005.jpg,"4,5,7,10,22,23,25,26"
609,angry,./data/images/images/train/angry/15014.jpg,"4,5,7,10,23,25,27"
610,angry,./data/images/images/train/angry/15020.jpg,"4,5,7,23"
611,angry,./data/images/images/train/angry/15023.jpg,"4,5,7,17,23"
612,angry,./data/images/images/train/angry/15048.jpg,"4,5,7,17,23"
613,angry,./data/images/images/train/angry/15055.jpg,"4,5,7,10,23,25,27"
614,angry,./data/images/images/train/angry/15064.jpg,"4,5,7,10,22,23,25,26"
615,angry,./data/images/images/train/angry/15068.jpg,"4,5,7,10,23,25,27"
616,angry,./data/images/images/train/angry/15069.jpg,"4,5,7,17,24"
617,angry,./data/images/images/train/angry/15080.jpg,"4,5,7,17,23"
618,angry,./data/images/images/train/angry/15083.jpg,"4,5,7,23"
619,angry,./data/images/images/train/angry/15089.jpg,"4,5,7,17,24"
620,angry,./data/images/images/train/angry/15111.jpg,"4,5,7,17,24"
621,angry,./data/images/images/train/angry/15112.jpg,"4,5,7,10,22,23,25,26"
622,angry,./data/images/images/train/angry/15122.jpg,"4,5,7,10,22,23,25,26"
623,angry,./data/images/images/train/angry/1513.jpg,"4,5,7,10,23,25,27"
624,angry,./data/images/images/train/angry/15133.jpg,"4,5,7,17,23"
625,angry,./data/images/images/train/angry/15136.jpg,"4,5,7,23"
626,angry,./data/images/images/train/angry/15139.jpg,"4,5,7,17,23"
627,angry,./data/images/images/train/angry/15157.jpg,"4,5,7,17,23"
628,angry,./data/images/images/train/angry/15160.jpg,"4,5,7,10,23,25,27"
629,angry,./data/images/images/train/angry/1520.jpg,"4,5,7,10,22,23,25,26"
630,angry,./data/images/images/train/angry/1522.jpg,"4,5,7,17,24"
631,angry,./data/images/images/train/angry/15223.jpg,"4,5,7,17,23"
632,angry,./data/images/images/train/angry/15261.jpg,"4,5,7,17,24"
633,angry,./data/images/images/train/angry/15262.jpg,"4,5,7,10,22,23,25,26"
634,angry,./data/images/images/train/angry/15273.jpg,"4,5,7,23"
635,angry,./data/images/images/train/angry/15278.jpg,"4,5,7,10,23,25,27"
636,angry,./data/images/images/train/angry/15297.jpg,"4,5,7,10,22,23,25,26"
637,angry,./data/images/images/train/angry/15318.jpg,"4,5,7,10,23,25,27"
638,angry,./data/images/images/train/angry/15321.jpg,"4,5,7,10,22,23,25,26"
639,angry,./data/images/images/train/angry/15325.jpg,"4,5,7,23"
640,angry,./data/images/images/train/angry/15327.jpg,"4,5,7,23"
641,angry,./data/images/images/train/angry/1533.jpg,"4,5,7,10,23,25,27"
642,angry,./data/images/images/train/angry/15330.jpg,"4,5,7,23"
643,angry,./data/images/images/train/angry/15344.jpg,"4,5,7,23"
644,angry,./data/images/images/train/angry/15345.jpg,"4,5,7,10,23,25,27"
645,angry,./data/images/images/train/angry/15352.jpg,"4,5,7,23"
646,angry,./data/images/images/train/angry/15359.jpg,"4,5,7,10,22,23,25,26"
647,angry,./data/images/images/train/angry/15363.jpg,"4,5,7,17,24"
648,angry,./data/images/images/train/angry/15368.jpg,"4,5,7,10,23,25,27"
649,angry,./data/images/images/train/angry/15381.jpg,"4,5,7,10,22,23,25,26"
650,angry,./data/images/images/train/angry/15385.jpg,"4,5,7,17,23"
